q544,i am willing to make personal sacrifices in order to help people i care about,,,,,,,,,,,,,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,5,4,,4,5,,,,,,,,,,,,,,,,,,5,,,,,4,,,,,,,4,,,,,,,,,3,,4,4,,,,,,,,,,,,5,4,,,,4,,,,,,,4,,4,4,,,,,,,,4,4,,4,,,,,4,4,,,,,,,,,,,,,,,,,,,
q545,i am willing to take a stand,,,4,,,,,,,,4,4,,,,,,,,4,,4,3,,,,,,,,,,,,,3,5,,5,,,5,,,4,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,4,,,,,,4,,,4,,,,,,,,,,,,3,,,,4,,,,,4,,,,,,,
q546,i am willing to take risks,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,4,4,,,,,,,,3,,,,4,,4,2,4,,,,,,,,,,,,,,3,,,,,,,4,,3,,,,,,,,,,,3,,,4,,,3,,,,,,,,,,4,,,,5,,,,,2,,,,,,,,,,,3,,,,,,4,2,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,
q547,i am willing to take risks to establish a relationship,,,,,,,,4,4,,,,,,,,,,,,,4,2,,5,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,,2,,,,,,4,3,,,,,4,,,,,,,,,2,,4,,,,,,,3,,4,2,,,,,,,,,4,4,,,4,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,2,,,4,,,4,,,,,,,,,,,,,,,,
q548,i am willing to talk about myself,,,,,,5,4,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,4,,,,4,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,4,4,,,5,,,,,,,,,,,,,,,,,5,,,4,,4,,,4,4,,,,,,,,,,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5
q549,i am willing to try again and again when i fail at something,,,,,,,,4,5,,,,,,,,,,,,,4,2,,5,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,,5,,,,,,4,4,,,,,5,,,,,,,,,3,,5,,,,,,,2,,2,4,,,,,,,,,5,4,,,4,,,,,,,,2,,,,,,,,,,4,,,,,,,,,,,,,4,,,4,,,4,,,,,,,,,,,,,,,,
q550,i am willing to try anything once,,,,,,,,,,,,,3,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,1,,,,,,,,,,5,2,,3,4,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,,2,,,,,,,,,2,,3,4,,,,,,,,,,,,4,2,,,,3,,,,,,,5,,4,5,,,,,,,,4,3,,3,,,,,5,4,,,,,,,,,,,,,,,,,,,
q551,i am without talent,,,,,,1,2,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,2,,,,2,,,,,,1,,,,,4,,,,,,,,,,,,,,,,,1,2,,,2,,,,,,,,,,,,,,,,,3,,,2,,3,,,3,1,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1
q552,i am worthless,,,1,,,1,,,,,,,,,,,,2,2,,1,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,1,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,2,,,,,,1,2,,,,4,,,1,
q553,i am worthy of special recognition,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,,,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2,3,,,,,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,1,,,,,,2,,,3,,,,,,,,,4,,3,,1,,,,,3,,,
q554,i amuse my friends,,,5,,,4,,,,,,,,,,,,5,5,,4,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,4,3,4,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,3,,,,,,,,,,,,,,4,4,,,,,,,,,,,3,,,,,,3,4,,,,5,,,5,
q555,i amuse myself easily,,,4,,,,,,,,4,4,,,,,,,,4,,3,4,,,,,,,,,,,,,3,5,,4,,,5,,,2,,,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,,,,,,4,,,,,,4,,,4,,,,,,,,,,,,4,,,,4,,,,,2,,,,,,,
q556,i anticipate the needs of others,,,3,,,4,,,,,,,,,,,,4,4,,4,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,4,4,4,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3,,,,,,,,4,,,,,,,,,,,,,,4,4,,,,,,,,,,,4,,,,,,4,4,,,,4,,,3,
q557,i apologize a lot,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5,,,,3,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,3,,,,,,,,,,,,3,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,4,,,2,,,,,,,,,4,,4,,4,,,,,4,,,
q558,i appreciate all forms of art,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,4,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,3,,,,,,2,,,,,,2,,,,,,,3,,,,3,,,,,,,,,,2,,,,,,,4,,,,,,,2,3,5,,,,,,,,,,,,2,3,,,4,5,,,4,,4,,,4,,,,,,,,,,,,,,,,,
q559,i appreciate good manners,,,3,,,,,,,,4,4,,,,,,,,4,,4,4,,,,,,,,,,,,,4,5,,5,,,5,,,4,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,4,,,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,4,,,,,,4,,,4,,,,,,,,,,,,4,,,,5,,,,,4,,,,,,,
q560,i appreciate people who wait on me,,,,,,,,,,,,,,5,,,,,,,,,4,,,,,,,,,,5,5,,,,,,,,4,,,,5,,5,5,3,,,,,,,,,,,,,,5,,,,,,,5,,5,,,,,,,,,,,4,,,4,,,4,,,,,,,,,,4,,,,4,,,,,5,,,,,,,,,,,4,,,,,,4,4,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,3,
q561,i appreciate the viewpoints of others,,,,,,,,,,,,,5,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,5,4,,4,4,,,,,,,,,,,,,,,,,,5,,,,,4,,,,,,,4,,,,,,,,,3,,4,4,,,,,,,,,,,,4,4,,,,4,,,,,,,4,,4,4,,,,,,,,3,4,,4,,,,,4,4,,,,,,,,,,,,,,,,,,,
q562,i approach others in a positive manner,,,,,,4,2,,,,,,,,,3,,,,,,4,,,,,,,,,,,,,4,,,,5,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,4,4,,,4,,,,,,,,,,,,,,,,,5,,,4,,4,,,4,4,,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,5
q563,i arrive on time,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,,,2,4,,,,,,,,2,,,,2,,5,2,2,,,,,,,,,,,,,,3,,,,,,,4,,4,,,,,,,,,,,4,,,2,,,4,,,,,,,,,,4,,,,4,,,,,5,,,,,,,,,,,4,,,,,,4,5,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,3,
q565,i ask for lots of advice from others,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,,,2,4,,,,,,,,5,,,,4,,4,2,4,,,,,,,,,,,,,,4,,,,,,,4,,3,,,,,,,,,,,3,,,4,,,3,,,,,,,,,,2,,,,5,,,,,2,,,,,,,,,,,4,,,,,,4,4,,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,4,
q566,i ask questions that nobody else does,,,,,,,,4,2,,,,,,,,,,,,,3,2,,3,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,2,,,,,,3,3,,,,,3,,,,,,,,,2,,3,,,,,,,2,,5,2,,,,,,,,,5,4,,,4,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,5,,,3,,,3,,,,,,,,,,,,,,,,
q567,i ask too many questions,,,3,,,,,,,,2,3,,,,,,,,3,,3,4,,,,,,,,,,,,,2,5,,1,,,2,,,2,,,,,2,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,2,,,,,,4,,,3,,,,,,,,,,,,3,,,,2,,,,,2,,,,,,,
q568,i assume that most people are in it only for themselves,,,,,,,,2,4,,,,,,,,,,,,,3,4,,3,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,4,,,,,,4,3,,,,,3,,,,,,,,,2,,3,,,,,,,3,,3,3,,,,,,,,,1,1,,,4,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,,,,2,,,2,,,5,,,,,,,,,,,,,,,,
q569,i assume that most people lie or cheat to get ahead,,2,,3,,2,,,,3,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,2,,,,4,,,,,2,1,,,,1,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,3,,,,,,,,,4,
q570,i assume that most people will lie to get what they want,,1,,3,,4,,,,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,,,,,,,,,3,,,,4,,,,,2,2,,,,2,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,2,,,,,,,,,4,
q571,i ate candy,,,,,,,,5,2,,,,,,,,,,,,,4,4,,5,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,,,,,,,,4,,5,,,,,,4,4,,,,,3,,,,,,,,,5,,4,,,,,,,4,,5,4,,,,,,,,,5,4,,,2,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,,,,5,,,4,,,5,,,,,,,,,,,,,,,,
q572,i ate dinner alone,,,,,,,,,,,,,,,4,,,,5,,,,,,,,,,,,,,,,,,,,,5,3,,,,,4,,,,,4,,,,,,,4,,,,,,4,,,4,,,,,,,,2,,,4,4,,,,,,,,,,3,4,,,,,,,,,4,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,,,,,2,,,,,,5,4,,,,,,,,5,,,3,,
q573,i ate food while walking or working,,,,,,,,,,,,,4,,,,,,,,,,,,,4,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,2,,,,,,4,,,,,,4,,,,,,,4,,,,3,,,,,,,,,,4,,,,,,,1,,,,,,,4,2,4,,,,,,,,,,,,5,4,,,4,5,,,2,,5,,,4,,,,,,,,,,,,,,,,,
q574,i ate in a restaurant,,,,,5,,,,,,,,,,,,,,,,,,,,,,,5,,,,,5,5,,,,,5,,,,,5,,,,,,,4,,5,5,,,,,4,4,,,,,,,,,,,,5,,,,,5,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,5,,,,,5,,,,,,,,,,,,,5,,,4,,,,,,,,5,,5,,,,,5,5,5,,,,,,,,,
q575,i ate or drank while driving,,1,,1,,1,,,,1,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,4,,,,,1,1,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,1,,,,,,,,,3,
q576,i ate too much,,,,,,,,,,,,,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,4,1,,4,4,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,2,,,,,,,,,4,,5,2,,,,,,,,,,,,2,1,,,,4,,,,,,,1,,4,2,,,,,,,,4,3,,5,,,,,4,2,,,,,,,,,,,,,,,,,,,
q577,i attended a ballet performance,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,5,2,,2,4,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,2,,,,,,,,,4,,5,2,,,,,,,,,,,,1,1,,,,3,,,,,,,5,,4,1,,,,,,,,5,2,,4,,,,,4,4,,,,,,,,,,,,,,,,,,,
q578,i attended a church or religious service,,,,,,,,,,,,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,4,,,,,,,,,,2,5,,4,5,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,5,,,,,,,,,5,,5,4,,,,,,,,,,,,2,1,,,,3,,,,,,,4,,5,1,,,,,,,,4,4,,4,,,,,4,4,,,,,,,,,,,,,,,,,,,
q579,i attended a formal dance,,4,,4,,5,,,,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,4,,,,5,,,,,5,4,,,,5,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,,,,,,,4,
q580,i attended a public lecture,,,,,,,,,,,,,4,,,,,,,,,,,,,2,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,4,,,,,,4,,,,,,,4,,,,4,,,,,,,,,,4,,,,,,,2,,,,,,,5,4,3,,,,,,,,,,,,3,4,,,2,5,,,2,,4,,,4,,,,,,,,,,,,,,,,,
q581,i attended a rally or demonstration,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,2,,,,,,,,,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,4,,,3,,,,,,,,,4,,3,,3,,,,,3,,,
q582,i attended a stage play or musical,,4,,4,,1,,,,5,5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,4,,,,,5,2,,,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,2,,,,,,,,,3,
q583,i attended a town meeting,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,1,2,,,,,,,,2,,,,4,,1,1,2,,,,,,,,,,,,,,1,,,,,,,2,,1,,,,,,,,,,,3,,,2,,,3,,,,,,,,,,1,,,,4,,,,,2,,,,,,,,,,,1,,,,,,2,1,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,
q584,i attended an athletic event,,,,,,,,4,5,,,,,,,,,,,,,5,4,,5,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,4,,,,,,4,4,,,,,5,,,,,,,,,5,,4,,,,,,,5,,1,5,,,,,,,,,5,5,,,4,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,5,,,5,,,1,,,,,,,,,,,,,,,,
q585,i attended an opera or a concert,,,,,,,,2,4,,,,,,,,,,,,,2,4,,4,,,,,,,,4,,,,,,,,,,5,,,,,,,,,,,,,,,,,2,,5,,,,,,4,4,,,,,1,,,,,,,,,4,,5,,,,,,,4,,2,4,,,,,,,,,5,5,,,4,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,,,,4,,,4,,,5,,,,,,,,,,,,,,,,
q586,i attract attention from the opposite sex,,,,,3,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,4,,,,,2,,,,,4,,,,,,,4,,4,5,,,,,4,3,,,,,,,,,,,,4,,,,,4,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,3,,,,,3,,,,,,,,,,,,,3,,,5,,,,,,,,4,,5,,,,,3,2,5,,,,,,,,,
q587,i automatically take charge,,,,,,,,,,,,,2,,,,,,,,,,,,,4,,,2,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,4,,,,,,2,,,,,,,5,,,,4,,,,,,,,,,4,,,,,,,2,,,,,,,2,4,5,,,,,,,,,,,,2,2,,,4,4,,,2,,5,,,3,,,,,,,,,,,,,,,,,
q588,i avoid activities that are physically dangerous,,,,,,2,2,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,4,,,,4,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,2,2,,,3,,,,,,,,,,,,,,,,,2,,,2,,2,,,2,2,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,5
q589,i avoid appearing superior to others,,,,,5,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,4,,,,,2,,,,,3,,,,,,,4,,2,4,,,,,4,2,,,,,,,,,,,,3,,,,,4,,,,,,,,,3,,,2,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,3,,,,,,,,,,,,,4,,,4,,,,,,,,3,,3,,,,,4,2,3,,,,,,,,,
q590,i avoid being a bother to anyone,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,5,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,4,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,5,,,,,,4,,,3,,,,,,,,,4,,3,,5,,,,,4,,,
q591,i avoid calling attention to my weaknesses,,,,,,,,,,,,,,,3,,,,4,,,,,,,,,,,,,,,,,,,,,4,2,,,,,4,,,,,4,,,,,,,3,,,,,,2,,,4,,,,,,,,3,,,5,4,,,,,,,,,,5,4,,,,,,,,,4,,4,,,,,,,4,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,4,,,,,,2,4,,,,,,,,5,,,2,,
q592,i avoid company,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,4,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,4,,,,,,,,,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,,,,,,3,,,2,,,,,,,,,2,,3,,2,,,,,2,,,
q593,i avoid contacts with others,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,4,1,,2,2,,,,,,,,,,,,,,,,,,4,,,,,2,,,,,,,3,,,,,,,,,2,,1,4,,,,,,,,,,,,4,1,,,,2,,,,,,,2,,1,1,,,,,,,,3,2,,1,,,,,1,2,,,,,,,,,,,,,,,,,,,
q594,i avoid crowds,,,,,,,,,,,,,,,,,2,,,,4,,,5,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,,,4,,,,,,,4,,,,,,,,,,,4,3,4,,,,,4,1,,2,,,4,,,,4,,,,3,,,,,,,,,,,,,4,,,3,,,
q595,i avoid dangerous situations,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,5,,,,5,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,3,2,,,,,,,,,,,,4,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,3,,,,,,4,,,3,,,,,,,,,4,,4,,2,,,,,4,,,
q596,i avoid dealing with awkward situation,,,,,,1,2,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,4,,,,3,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,4,4,,,2,,,,,,,,,,,,,,,,,4,,,2,,3,,,4,3,,,,,,,,,,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,4
q597,i avoid dealing with awkward situations,,4,,4,,3,,,,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,,,,,,,4,,,,,,,,4,,,,,,,,,,,,,,,,,,2,,,,4,,,,,4,3,,,,4,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,4,,,,,,,,,2,
q598,i avoid dealing with uncomfortable emotions,,,,,,,,,,,,,,4,,,,,,,,,4,,,,,,,,,,4,2,,,,,,,,3,,,,2,,4,4,2,,,,,,,,,,,,,,2,,,,,,,3,,4,,,,,,,,,,,3,,,2,,,2,,,,,,,,,,1,,,,3,,,,,5,,,,,,,,,,,3,,,,,,4,2,,,1,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,
q599,i avoid demonstrating my skills for fear of being embarrassed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,3,,,,5,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,5,2,,,,,,,,,,,,5,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,5,,,,,,4,,,3,,,,,,,,,4,,4,,4,,,,,3,,,
q600,i avoid difficult reading material,,,3,,,2,,,,,,,,,,,,2,1,,4,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,2,4,2,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,4,,,,,,,,2,,,,,,,,,,,,,,3,2,,,,,,,,,,,3,,,,,,2,4,,,,2,,,1,
q601,i avoid doing things behind another persons back,,,,,,,,,,,,,4,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,3,,,,,,,,,,3,4,,4,4,,,,,,,,,,,,,,,,,,4,,,,,3,,,,,,,4,,,,,,,,,5,,4,4,,,,,,,,,,,,4,3,,,,5,,,,,,,4,,5,3,,,,,,,,4,3,,4,,,,,4,4,,,,,,,,,,,,,,,,,,,
q602,i avoid eye contact,,,,,,1,2,,,,,,,,,5,,,,,,2,,,,,,,,,,,,,2,,,,3,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,2,2,,,2,,,,,,,,,,,,,,,,,2,,,2,,2,,,2,2,,,,,,,,,,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2
q603,i avoid going to unknown places,,,,,,,,,,,,,,,,,2,,,,4,,,2,,,,,,,,,,,3,,,,,,,,2,,,,,,,,,,4,,,,,,,,3,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,4,,,,,1,,,,4,,,,,,,2,,,,,,,,,,,3,1,2,,,,,1,1,,2,,,3,,,,4,,,,2,,,,,,,,,,,,,2,,,2,,,
q604,i avoid imposing my will on others,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,4,,,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,4,4,,,,,,,,,,,,4,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,5,,,,,,4,,,4,,,,,,,,,2,,4,,4,,,,,4,,,
q605,i avoid interfering in the lives of others,,,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,2,3,,,,,3,,,,,3,,,,,,,1,,,,,,4,,,2,,,,,,,,4,,,4,4,,,,,,,,,,2,2,,,,,,,,,3,,2,,,,,,,4,,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,2,,,,,,2,2,,,,,,,,2,,,3,,
q606,i avoid mistakes,,,,,,1,2,,,,,,,,,4,,,,,,4,,,,,,,,,,,,,4,,,,2,,,,,,4,,,,,3,,,,,,,,,,,,,,,,,3,3,,,4,,,,,,,,,,,,,,,,,3,,,4,,4,,,4,4,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,4
q607,i avoid philosophical discussions,,,2,,,,,,,,3,2,,,,,,,,2,,2,2,,,,,,,,,,,,,2,1,,1,,,1,,,1,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,1,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,,1,,,,,,2,,,4,,,,,,,,,,,,2,,,,2,,,,,3,,,,,,,
q608,i avoid responsibilities,,,,,,,,,,,,,4,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,2,,,,,,,,,,4,2,,3,2,,,,,,,,,,,,,,,,,,1,,,,,4,,,,,,,2,,,,,,,,,1,,2,2,,,,,,,,,,,,2,2,,,,4,,,,,,,3,,4,2,,,,,,,,3,4,,4,,,,,2,2,,,,,,,,,,,,,,,,,,,
q609,i avoid romantic intimacy at all costs,,,2,,,,,,,,1,1,,,,,,,,1,,2,4,,,,,,,,,,,,,2,3,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,,,,,2,,,,,,4,,,3,,,,,,,,,,,,2,,,,1,,,,,1,,,,,,,
q610,i avoid small talk,,,,,,,,,,,,,,2,,,,,,,,,4,,,,,,,,,,4,2,,,,,,,,4,,,,4,,4,2,2,,,,,,,,,,,,,,3,,,,,,,2,,2,,,,,,,,,,,2,,,1,,,3,,,,,,,,,,3,,,,1,,,,,2,,,,,,,,,,,4,,,,,,2,4,,,4,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,2,
q611,i avoid the things i fear at all costs,,,,,,,,4,2,,,,,,,,,,,,,3,2,,2,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,3,,,,,,1,5,,,,,4,,,,,,,,,3,,2,,,,,,,2,,5,2,,,,,,,,,2,2,,,2,,,,,,,,4,,,,,,,,,,2,,,,,,,,,,,,,3,,,4,,,4,,,,,,,,,,,,,,,,
q612,i avoid throwing things away for fear that i might need them later,,,,,,1,4,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,5,,,,2,,,,,,2,,,,,4,,,,,,,,,,,,,,,,,4,3,,,4,,,,,,,,,,,,,,,,,4,,,2,,5,,,5,2,,,,,,,,,,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,2
q613,i awaken with a sense of excitement about the days possibilities,,,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,4,4,,,,,3,,,,,3,,,,,,,4,,4,4,,,,,4,4,,,,,,,,,,,,4,,,,,3,,,,,,,,,3,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,3,,,,,5,,,,,,,,,,,,,1,,,4,,,,,,,,3,,4,,,,,3,2,5,,,,,,,,,
q614,i back out at the last moment,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,2,,,,,1,,,,,2,,,,,,,2,,1,2,,,,,4,2,,,,,,,,,,,,2,,,,,4,,,,,,,,,2,,,4,,,,,,,,,,,,,,,,,2,,,,,,,,2,,,,,3,,,,,,,,,,,,,2,,,1,,,,,,,,1,,2,,,,,2,2,4,,,,,,,,,
