,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
223,5.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0
224,5.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,2.0,5.0,5.0,5.0,1.0,1.0,3.0
225,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,2.0
226,5.0,2.0,4.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0
227,4.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0
228,4.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,3.0,3.0,1.0,2.0
229,5.0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,2.0,5.0,4.0,3.0,1.0,3.0,5.0
230,5.0,1.0,4.0,5.0,5.0,3.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,2.0,4.0
231,5.0,1.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,5.0,5.0,1.0,1.0
232,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0
233,2.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0
234,5.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,2.0,1.0,2.0
235,3.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,1.0,5.0,5.0,4.0,4.0,1.0,3.0
236,5.0,1.0,5.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0
237,4.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,2.0,3.0,4.0,2.0,3.0
238,1.0,1.0,2.0,5.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0
239,3.0,1.0,4.0,5.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,4.0,2.0,1.0,5.0
240,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,1.0,2.0
241,5.0,4.0,4.0,1.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,3.0,4.0,3.0
242,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0
243,5.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0
244,4.0,1.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,3.0
245,4.0,5.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,4.0
246,2.0,2.0,4.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,5.0,4.0,2.0,2.0,5.0
247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,5.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,5.0,2.0,1.0,2.0
249,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,3.0,1.0
250,5.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,4.0
251,4.0,5.0,3.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,5.0,5.0,2.0
252,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,1.0
253,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
254,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,3.0,1.0,3.0
255,5.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,2.0,3.0
256,3.0,2.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,5.0
257,3.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,4.0
258,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,1.0,1.0,1.0
259,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,3.0,5.0,1.0,1.0,3.0
260,5.0,5.0,5.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
261,5.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,5.0,5.0,1.0,5.0,4.0,5.0,3.0
262,5.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,4.0,3.0,3.0,1.0
263,5.0,5.0,3.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,1.0,3.0,4.0,5.0,2.0
264,5.0,5.0,1.0,3.0,2.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,4.0
265,2.0,5.0,4.0,4.0,3.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,3.0,4.0,5.0
266,4.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,5.0,3.0,3.0,2.0,1.0,3.0
267,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0
268,3.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,3.0
269,5.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0
270,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,2.0,2.0,1.0,3.0
271,3.0,1.0,5.0,5.0,5.0,2.0,3.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,4.0
272,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,4.0
273,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,2.0,1.0,1.0
274,4.0,5.0,1.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,3.0,3.0,5.0,5.0
275,4.0,5.0,1.0,1.0,1.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,4.0
276,5.0,1.0,1.0,5.0,5.0,3.0,1.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,3.0
277,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0
278,5.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0
279,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0
280,5.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0
281,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0
282,3.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,2.0,5.0,3.0,3.0,5.0,5.0
283,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,2.0
284,4.0,5.0,4.0,2.0,1.0,5.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0
285,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,4.0,3.0
286,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,2.0,4.0
287,2.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,5.0,4.0
288,5.0,1.0,5.0,4.0,5.0,3.0,1.0,4.0,3.0,5.0,5.0,4.0,4.0,1.0,3.0
289,5.0,3.0,2.0,3.0,2.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0
290,5.0,5.0,4.0,2.0,1.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,4.0,5.0,4.0
291,5.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,2.0
292,5.0,4.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0
293,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0
294,5.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0
295,4.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,4.0
296,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,3.0,2.0,1.0,2.0
297,1.0,5.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0
298,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,2.0
299,2.0,5.0,2.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0
300,5.0,1.0,1.0,2.0,5.0,1.0,1.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,4.0
301,5.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,5.0,5.0,4.0,2.0,2.0,4.0
302,5.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,3.0
303,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0
304,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,1.0,2.0
305,5.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0
306,4.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0,5.0,5.0
307,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,3.0
308,5.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0
309,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
310,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,2.0
311,4.0,1.0,3.0,5.0,5.0,2.0,4.0,3.0,1.0,4.0,5.0,4.0,2.0,1.0,5.0
312,5.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,2.0,5.0,5.0,5.0,3.0,1.0,2.0
313,4.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0
314,4.0,5.0,1.0,3.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,2.0,5.0,5.0
315,3.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,5.0,2.0,1.0,4.0
316,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,2.0,1.0,1.0
317,2.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,5.0,3.0,2.0,2.0,4.0
318,5.0,1.0,3.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0
319,5.0,1.0,5.0,1.0,1.0,2.0,1.0,4.0,3.0,5.0,4.0,5.0,5.0,1.0,2.0
320,4.0,5.0,3.0,3.0,1.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,4.0
321,4.0,5.0,3.0,1.0,1.0,5.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,5.0,4.0
322,1.0,1.0,3.0,5.0,5.0,1.0,5.0,2.0,1.0,4.0,4.0,3.0,3.0,1.0,3.0
323,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0
324,5.0,1.0,4.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0
325,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,2.0
326,1.0,1.0,2.0,5.0,5.0,1.0,5.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,5.0
327,4.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,1.0,1.0
328,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0
329,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,4.0,3.0,1.0,2.0
330,3.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0
331,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,4.0
332,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,2.0
333,3.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0
334,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0
335,2.0,1.0,1.0,5.0,5.0,1.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,1.0,5.0
336,4.0,1.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,4.0,3.0,1.0,3.0
337,5.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0
338,5.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0
339,4.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,4.0
340,5.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,4.0,3.0,3.0,3.0,1.0
341,4.0,5.0,3.0,1.0,2.0,5.0,2.0,3.0,5.0,3.0,3.0,2.0,4.0,5.0,3.0
342,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,2.0
343,5.0,5.0,3.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0,3.0
344,3.0,1.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0
345,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0
346,3.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,4.0
347,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0
348,5.0,3.0,1.0,3.0,4.0,4.0,5.0,1.0,2.0,5.0,5.0,5.0,1.0,2.0,5.0
349,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0
350,5.0,1.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0
351,5.0,5.0,5.0,2.0,1.0,5.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0
352,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,4.0,2.0,1.0,1.0
353,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0
354,5.0,1.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,1.0,1.0,4.0
355,3.0,5.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,5.0,5.0
356,1.0,5.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,4.0
357,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,1.0,3.0
358,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,1.0,1.0
359,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
360,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,4.0,3.0,1.0,2.0
361,5.0,1.0,3.0,1.0,2.0,4.0,1.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,3.0
362,4.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0
363,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,3.0,3.0,4.0,2.0
364,5.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,3.0
365,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,1.0,3.0
366,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0
367,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,2.0
368,1.0,1.0,2.0,5.0,5.0,2.0,5.0,2.0,1.0,3.0,5.0,4.0,1.0,1.0,5.0
369,5.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0
370,2.0,1.0,4.0,5.0,5.0,1.0,2.0,4.0,1.0,4.0,5.0,4.0,4.0,1.0,3.0
371,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0
372,5.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,2.0
373,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0
374,5.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,5.0,1.0,1.0,3.0
375,4.0,1.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,5.0,4.0,4.0,1.0,1.0,1.0
376,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
377,2.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0
378,5.0,3.0,3.0,4.0,3.0,5.0,2.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0
379,5.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0
380,5.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0
381,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0
382,4.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,4.0
383,5.0,5.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,5.0,5.0,4.0,3.0,5.0,4.0
384,5.0,4.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,5.0,1.0,2.0,3.0,5.0,2.0
385,5.0,1.0,1.0,4.0,5.0,1.0,2.0,4.0,5.0,4.0,2.0,4.0,3.0,2.0,4.0
386,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0
387,5.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0
388,5.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,5.0,1.0,5.0,2.0,1.0,4.0
389,5.0,1.0,3.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,3.0
390,5.0,5.0,4.0,1.0,3.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0
391,5.0,2.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,2.0
392,5.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,5.0,5.0,5.0,1.0
393,5.0,5.0,2.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,1.0,4.0,4.0,5.0,4.0
394,3.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,4.0
395,3.0,1.0,2.0,5.0,5.0,2.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0
396,5.0,4.0,2.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0
397,4.0,1.0,5.0,5.0,5.0,1.0,2.0,5.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0
398,5.0,5.0,4.0,1.0,1.0,5.0,2.0,3.0,1.0,5.0,4.0,4.0,4.0,5.0,4.0
399,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0
400,5.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,2.0,5.0,3.0,5.0,3.0
401,5.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0
402,3.0,1.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,4.0,2.0,1.0,3.0
403,3.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,2.0
404,5.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0
405,4.0,4.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0
406,2.0,1.0,5.0,5.0,5.0,1.0,4.0,5.0,1.0,5.0,5.0,4.0,2.0,1.0,4.0
407,4.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,5.0
408,4.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,4.0
409,4.0,4.0,3.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0
410,3.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0
411,3.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,2.0
412,3.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0
413,3.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0
414,5.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,3.0,5.0,5.0,3.0,1.0,4.0,5.0
415,5.0,3.0,3.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,4.0,4.0,3.0,4.0,4.0
416,5.0,5.0,2.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,2.0
417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0
418,5.0,5.0,3.0,1.0,1.0,5.0,1.0,2.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0
419,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
420,3.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,4.0
421,4.0,5.0,4.0,3.0,2.0,5.0,3.0,3.0,1.0,3.0,5.0,3.0,3.0,5.0,5.0
422,5.0,5.0,5.0,2.0,2.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0
423,3.0,2.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0
424,5.0,3.0,4.0,1.0,1.0,5.0,1.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0
425,5.0,2.0,3.0,3.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,1.0,1.0,4.0
426,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,1.0,1.0,2.0
427,5.0,5.0,3.0,1.0,1.0,5.0,1.0,4.0,4.0,3.0,1.0,1.0,4.0,5.0,1.0
428,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0
429,5.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,1.0,4.0,2.0,1.0,3.0
430,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,4.0,4.0,2.0,1.0,2.0
431,4.0,1.0,1.0,5.0,5.0,1.0,4.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,3.0
432,5.0,4.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,1.0
433,3.0,5.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0
434,3.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,5.0,4.0,5.0,2.0,1.0,4.0
435,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,3.0,2.0,1.0,2.0
436,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0
437,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0
438,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0
439,5.0,1.0,4.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,2.0,3.0
440,5.0,5.0,2.0,1.0,2.0,5.0,5.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,5.0
441,5.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0
442,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,1.0,1.0
443,5.0,2.0,4.0,4.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,1.0,2.0
444,3.0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,1.0,1.0,3.0
445,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
446,5.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,5.0,5.0,2.0,4.0,3.0,1.0,2.0
